index,latitude,longitude,x_m,y_m,direction,mode,drive_level
351,35.5449405000,129.2553395000,-6.657,2.338,1,T_PARK,1.00
352,35.5449408333,129.2553413333,-6.491,2.375,1,T_PARK,1.00
353,35.5449415000,129.2553431667,-6.325,2.449,1,T_PARK,1.00
354,35.5449423333,129.2553448333,-6.174,2.542,1,T_PARK,1.00
355,35.5449430000,129.2553463333,-6.038,2.616,1,T_PARK,1.00
356,35.5449435000,129.2553486667,-5.827,2.672,1,T_PARK,1.00
357,35.5449436667,129.2553510000,-5.616,2.690,1,T_PARK,1.00
358,35.5449443333,129.2553531667,-5.420,2.764,1,T_PARK,1.00
359,35.5449450000,129.2553553333,-5.223,2.839,1,T_PARK,1.00
360,35.5449458333,129.2553568333,-5.087,2.931,1,T_PARK,1.00
361,35.5449465000,129.2553590000,-4.891,3.006,1,T_PARK,1.00
362,35.5449471667,129.2553613333,-4.680,3.080,1,T_PARK,1.00
363,35.5449478333,129.2553630000,-4.529,3.154,1,T_PARK,1.00
